Date,Price,Open,High,Low,Vol.,Change %,SMA-20,BB-upper,BB-lower,Gain / Loss,Average Gain,Average loss,RS,RSI
30-Jan-02,1115.50,1100.50,1115.75,1080.75,351.67K,1.36%,"1,141.69",1180.476699,1102.898301,15,3.84,-5.525,0.695022624,41.00373732
29-Jan-02,1100.50,1136.00,1138.25,1097.50,317.49K,-3.08%,"1,143.37",1180.252754,1106.492246,-35,3.09,-6.0275,0.512650353,33.89086921
28-Jan-02,1135.50,1132.50,1139.00,1126.25,192.22K,0.20%,"1,146.31",1177.773238,1114.846762,2.25,3.09,-4.29,0.72027972,41.8699187
25-Jan-02,1133.25,1132.75,1139.00,1127.50,188.07K,0.00%,"1,147.51",1179.067843,1115.952157,0,3.3025,-4.29,0.76981352,43.49687191
24-Jan-02,1133.25,1129.25,1139.75,1128.75,213.16K,0.38%,"1,148.50",1179.405862,1117.589138,4.25,3.59,-4.29,0.836829837,45.55837563
23-Jan-02,1129.00,1122.50,1132.75,1117.50,225.86K,0.69%,"1,149.20",1179.274847,1119.120153,7.75,3.3775,-4.2925,0.786837507,44.03520209
22-Jan-02,1121.25,1129.25,1136.75,1117.75,232.64K,-0.69%,"1,150.11",1178.678175,1121.546825,-7.75,3.305,-4.2925,0.769947583,43.50115169
18-Jan-02,1129.00,1131.25,1136.00,1124.25,207.99K,-0.46%,"1,151.10",1176.673341,1125.526659,-5.25,3.305,-4.4425,0.743950478,42.65892223
17-Jan-02,1134.25,1126.50,1140.00,1126.50,228.63K,0.73%,"1,152.24",1175.600153,1128.874847,8.25,3.68,-4.18,0.880382775,46.81933842
16-Jan-02,1126.00,1144.00,1145.25,1124.75,287.02K,-2.00%,"1,152.74",1174.875176,1130.599824,-23,3.6425,-4.18,0.871411483,46.56439757
15-Jan-02,1149.00,1140.25,1150.00,1136.75,237.66K,0.77%,"1,153.28",1173.078203,1133.471797,8.75,4.2175,-3.03,1.391914191,58.19248017
14-Jan-02,1140.25,1147.50,1148.00,1137.50,211.63K,-0.65%,"1,152.09",1175.491118,1128.683882,-7.5,4.255,-3.03,1.404290429,58.40768703
11-Jan-02,1147.75,1159.00,1163.50,1145.25,210.45K,-0.97%,"1,150.86",1178.967526,1122.757474,-11.25,4.255,-3.7675,1.129396151,53.0383297
10-Jan-02,1159.00,1153.75,1161.50,1151.00,240.44K,0.39%,"1,150.38",1179.040007,1121.709993,4.5,4.33,-3.205,1.351014041,57.46516257
9-Jan-02,1154.50,1163.00,1175.75,1151.50,244.41K,-0.75%,"1,149.25",1178.253829,1120.246171,-8.75,4.105,-3.3425,1.228122663,55.11916751
8-Jan-02,1163.25,1166.50,1170.25,1158.00,214.93K,-0.30%,"1,148.49",1177.71119,1119.26381,-3.5,4.105,-3.9675,1.034656585,50.85165686
7-Jan-02,1166.75,1173.25,1178.50,1163.75,252.39K,-0.72%,"1,148.35",1177.305883,1119.394117,-8.5,4.105,-4.1925,0.979129398,49.47273275
4-Jan-02,1175.25,1167.00,1178.25,1163.75,217.25K,0.75%,"1,148.44",1177.637047,1119.237953,8.75,4.105,-3.78,1.085978836,52.06087508
3-Jan-02,1166.50,1154.00,1168.00,1150.75,209.64K,1.08%,"1,148.11",1176.178173,1120.046827,12.5,4.7175,-3.78,1.248015873,55.51632833
2-Jan-02,1154.00,1143.75,1156.25,1136.50,216.81K,0.42%,"1,147.18",1173.873876,1120.476124,4.8,5.005,-3.78,1.324074074,56.97211155
31-Dec-01,1149.20,1159.25,1163.00,1141.25,96.05K,-0.87%,"1,145.95",1173.562945,1118.337055,-10.05,4.765,-4.305,1.106852497,52.53583241
28-Dec-01,1159.25,1159.00,1166.25,1157.75,81.39K,-0.02%,"1,145.49",1173.181393,1117.798607,-0.25,4.765,-4.0275,1.183116077,54.19391527
27-Dec-01,1159.50,1152.50,1159.75,1150.50,73.35K,0.56%,"1,144.75",1171.67589,1117.82911,6.5,5.5275,-4.015,1.376712329,57.92507205
26-Dec-01,1153.00,1145.25,1161.00,1143.25,68.15K,0.50%,"1,143.24",1170.073651,1116.406349,5.75,5.2025,-5.0775,1.024618415,50.60797665
24-Dec-01,1147.25,1148.25,1149.25,1142.75,19.35K,0.00%,"1,143.12",1169.77998,1116.45002,-0.05,4.915,-5.315,0.924741298,48.04496579
21-Dec-01,1147.30,1142.75,1152.00,1138.75,0.68K,0.55%,"1,143.52",1170.676546,1116.353454,6.3,5.0275,-5.3125,0.946352941,48.62185687
20-Dec-01,1141.00,1151.00,1152.25,1139.00,4.79K,-0.93%,"1,143.80",1171.246887,1116.353113,-10.75,5.5125,-5.3125,1.037647059,50.92378753
19-Dec-01,1151.75,1142.75,1153.25,1134.25,6.05K,0.66%,"1,143.60",1171.190712,1116.009288,7.5,5.5125,-5.1375,1.072992701,51.76056338
18-Dec-01,1144.25,1138.75,1145.75,1134.50,5.62K,0.66%,"1,143.23",1170.551919,1115.898081,7.5,5.1375,-5.625,0.913333333,47.73519164
17-Dec-01,1136.75,1124.25,1138.00,1119.25,5.19K,1.02%,"1,143.71",1171.46103,1115.96397,11.5,5.4625,-5.625,0.971111111,49.26719278
14-Dec-01,1125.25,1115.50,1138.00,1114.25,9.60K,0.85%,"1,143.88",1171.489594,1116.260406,9.5,4.8875,-5.8875,0.83014862,45.35962877
13-Dec-01,1115.75,1138.00,1138.50,1114.50,25.64K,-1.96%,"1,144.88",1171.061326,1118.688674,-22.25,4.5,-5.8875,0.76433121,43.32129964
12-Dec-01,1138.00,1136.75,1143.50,1125.75,230.98K,0.13%,"1,146.26",1168.61051,1123.91449,1.5,4.5875,-4.775,0.960732984,48.99866489
11-Dec-01,1136.50,1139.25,1151.75,1133.50,201.76K,-0.24%,"1,146.45",1168.567866,1124.332134,-2.75,5.7625,-4.775,1.206806283,54.6856465
10-Dec-01,1139.25,1160.50,1162.50,1138.50,184.92K,-1.83%,"1,145.46",1170.956707,1119.968293,-21.25,5.7625,-4.975,1.158291457,53.66705471
7-Dec-01,1160.50,1168.75,1170.50,1152.25,178.24K,-0.68%,"1,144.68",1171.892013,1117.457987,-8,5.7625,-3.9125,1.47284345,59.56072351
6-Dec-01,1168.50,1168.50,1174.50,1164.00,203.75K,-0.02%,"1,142.83",1170.538335,1115.111665,-0.25,5.9625,-3.5125,1.697508897,62.92875989
5-Dec-01,1168.75,1147.50,1175.25,1145.50,220.55K,1.83%,"1,140.38",1167.180096,1113.569904,21,5.9625,-3.575,1.667832168,62.5163827
4-Dec-01,1147.75,1129.00,1148.00,1127.75,209.47K,1.62%,"1,137.99",1162.564701,1113.410299,18.25,5.775,-3.575,1.615384615,61.76470588
3-Dec-01,1129.50,1137.25,1138.25,1125.25,193.56K,-0.92%,"1,135.79",1164.254598,1107.320402,-10.5,5.575,-3.575,1.559440559,60.92896175
30-Nov-01,1140.00,1144.50,1144.50,1135.00,169.77K,-0.39%,"1,133.79",1168.948137,1098.626863,-4.5,5.95,-3.05,1.950819672,66.11111111
29-Nov-01,1144.50,1129.75,1144.50,1125.00,220.85K,1.35%,"1,130.89",1172.808314,1088.966686,15.25,7.0125,-2.825,2.482300885,71.28335451
28-Nov-01,1129.25,1150.00,1151.00,1128.25,267.88K,-1.85%,"1,126.70",1178.47014,1074.92986,-21.25,6.325,-2.825,2.238938053,69.12568306
27-Nov-01,1150.50,1155.50,1164.75,1140.75,259.83K,-0.41%,"1,123.20",1183.074782,1063.325218,-4.75,6.325,-2.45,2.581632653,72.07977208
26-Nov-01,1155.25,1152.50,1159.00,1146.25,198.77K,0.20%,"1,119.33",1181.738119,1056.911881,2.25,6.325,-3.6625,1.726962457,63.32916145
23-Nov-01,1153.00,1137.00,1153.75,1131.50,57.07K,1.41%,"1,116.66",1177.135912,1056.189088,16,6.2125,-3.7,1.679054054,62.67339218
21-Nov-01,1137.00,1143.25,1149.00,1131.00,136.86K,-0.63%,"1,114.15",1172.401361,1055.898639,-7.25,6.3,-3.7,1.702702703,63
20-Nov-01,1144.25,1154.25,1155.50,1142.25,170.20K,-0.84%,"1,111.55",1170.148006,1052.951994,-9.75,6.3,-3.5,1.8,64.28571429
19-Nov-01,1154.00,1140.50,1154.75,1140.25,173.06K,1.23%,"1,108.75",1166.107604,1051.392396,14,6.3,-3.275,1.923664122,65.79634465
16-Nov-01,1140.00,1145.50,1151.50,1130.25,194.30K,-0.46%,"1,105.73",1159.290479,1052.159521,-5.25,6.65,-3.275,2.030534351,67.00251889
15-Nov-01,1145.25,1142.25,1152.00,1135.25,230.88K,0.15%,"1,102.35",1155.325267,1049.374733,1.75,6.65,-3.0375,2.189300412,68.64516129
14-Nov-01,1143.50,1141.50,1152.25,1133.75,226.97K,0.15%,"1,098.74",1149.188747,1048.286253,1.75,6.5625,-3.1875,2.058823529,67.30769231
13-Nov-01,1141.75,1116.75,1142.00,1115.25,229.31K,2.24%,"1,095.36",1142.099861,1048.625139,25,6.475,-4.3625,1.484240688,59.74625144
12-Nov-01,1116.75,1122.50,1127.00,1096.50,214.79K,-0.60%,"1,093.25",1134.676854,1051.823146,-6.75,5.575,-4.3625,1.277936963,56.10062893
9-Nov-01,1123.50,1122.75,1126.50,1111.25,182.12K,0.00%,"1,092.04",1131.960543,1052.114457,0,5.575,-4.1,1.359756098,57.62273902
8-Nov-01,1123.50,1118.50,1137.50,1116.00,242.66K,0.36%,"1,090.56",1127.671825,1053.453175,4,5.575,-4.3875,1.270655271,55.95984944
7-Nov-01,1119.50,1120.50,1128.00,1108.75,237.18K,-0.13%,"1,089.38",1123.441692,1055.308308,-1.5,6.2,-4.3875,1.413105413,58.5596222
6-Nov-01,1121.00,1106.00,1121.75,1095.25,179.21K,1.56%,"1,087.56",1118.603591,1056.521409,17.25,7.3875,-4.3125,1.713043478,63.14102564
5-Nov-01,1103.75,1089.25,1108.25,1088.00,183.84K,1.31%,"1,084.49",1113.713243,1055.261757,14.25,6.525,-4.6,1.418478261,58.65168539
2-Nov-01,1089.50,1082.50,1091.25,1075.00,211.98K,0.69%,"1,082.56",1111.516581,1053.608419,7.5,5.8125,-4.925,1.180203046,54.13271246
1-Nov-01,1082.00,1057.50,1087.75,1053.25,275.54K,2.00%,"1,081.68",1110.821228,1052.528772,21.25,5.4375,-5.0625,1.074074074,51.78571429
31-Oct-01,1060.75,1059.00,1076.25,1055.50,241.69K,0.14%,"1,081.30",1110.62109,1051.97891,1.5,4.375,-5.0625,0.864197531,46.35761589
30-Oct-01,1059.25,1074.25,1074.75,1053.50,237.68K,-1.28%,"1,081.99",1109.89028,1054.08472,-13.75,5.25,-5.0625,1.037037037,50.90909091
29-Oct-01,1073.00,1103.25,1103.25,1072.25,227.70K,-2.63%,"1,081.80",1110.388091,1053.211909,-29,5.86,-4.375,1.339428571,57.25451881
26-Oct-01,1102.00,1103.00,1112.50,1095.00,190.12K,-0.07%,"1,080.32",1113.537632,1047.092368,-0.75,5.86,-2.9475,1.98812553,66.5342038
25-Oct-01,1102.75,1085.75,1104.50,1065.75,271.96K,1.64%,"1,077.40",1112.764946,1042.040054,17.75,6.9225,-2.91,2.378865979,70.40427155
24-Oct-01,1085.00,1087.00,1099.25,1080.25,219.64K,-0.30%,"1,073.39",1114.402637,1032.377363,-3.25,6.51,-2.91,2.237113402,69.10828025
23-Oct-01,1088.25,1093.00,1101.75,1081.50,232.13K,-0.48%,"1,069.79",1118.440489,1021.139511,-5.25,6.51,-3.01,2.162790698,68.38235294
22-Oct-01,1093.50,1072.50,1094.50,1068.00,183.28K,1.96%,"1,066.29",1119.231344,1013.348656,21,7.0475,-2.7475,2.565059145,71.94997448
19-Oct-01,1072.50,1073.75,1078.00,1058.75,205.61K,-0.05%,"1,061.99",1119.406874,1004.573126,-0.5,9.394,-2.7475,3.41910828,77.37100029
18-Oct-01,1073.00,1075.75,1081.00,1065.75,234.20K,-0.28%,"1,055.34",1134.353146,976.3338536,-3,9.394,-4.819,1.949367089,66.0944206
17-Oct-01,1076.00,1097.50,1114.50,1075.50,293.53K,-2.14%,"1,050.77",1135.837497,965.6995025,-23.5,9.394,-6.269,1.498484607,59.975739
16-Oct-01,1099.50,1091.25,1105.00,1088.75,226.48K,0.64%,"1,047.64",1133.398952,961.8880484,7,9.394,-6.194,1.516628996,60.26430588
15-Oct-01,1092.50,1092.75,1093.75,1080.25,193.48K,-0.14%,"1,044.44",1126.758755,962.1282446,-1.5,9.044,-6.369,1.42000314,58.67773957
12-Oct-01,1094.00,1102.25,1106.00,1073.00,265.38K,-0.52%,"1,041.77",1120.924772,962.6122281,-5.75,9.044,-9.1315,0.990417785,49.75929135
11-Oct-01,1099.75,1083.75,1102.75,1079.50,248.49K,1.52%,"1,041.86",1121.25886,962.4531395,16.5,9.669,-8.844,1.093283582,52.22816399
10-Oct-01,1083.25,1060.00,1085.25,1054.75,240.14K,2.24%,"1,041.03",1118.212949,963.8490507,23.75,8.844,-9.8565,0.897275909,47.29285313
9-Oct-01,1059.50,1064.25,1071.50,1055.75,208.27K,-0.54%,"1,042.04",1122.037489,962.0495107,-5.75,7.6565,-11.3565,0.674195395,40.26981539
8-Oct-01,1065.25,1067.00,1072.75,1055.75,175.90K,-0.61%,"1,045.74",1135.399209,956.0877912,-6.5,7.7815,-11.069,0.702999368,41.28007215
5-Oct-01,1071.75,1073.75,1081.75,1055.25,243.15K,-0.26%,"1,049.03",1146.204971,951.8570288,-2.75,7.7815,-10.944,0.711028874,41.55563269
4-Oct-01,1074.50,1072.50,1087.50,1068.50,281.83K,0.00%,"1,052.19",1156.346925,948.0400747,0,8.069,-10.8065,0.746680239,42.74853646
3-Oct-01,1074.50,1054.25,1078.75,1041.25,271.46K,1.80%,"1,054.93",1164.300429,945.5615708,19,8.069,-11.969,0.674158242,40.26848987
2-Oct-01,1055.50,1042.00,1056.00,1034.25,205.92K,1.17%,"1,058.83",1176.394426,941.2675737,12.2,7.119,-12.519,0.568655643,36.25114574
1-Oct-01,1043.30,1044.25,1044.25,1028.75,198.02K,-0.04%,"1,064.23",1190.731934,937.7300658,-0.45,6.509,-13.369,0.486872616,32.74474293
28-Sep-01,1043.75,1022.75,1045.25,1021.75,210.52K,2.08%,"1,071.09",1207.31913,934.8628695,21.25,6.509,-13.6965,0.475230898,32.21400114
27-Sep-01,1022.50,1014.00,1023.75,1000.25,195.77K,0.94%,"1,078.28",1223.316654,933.2403463,9.5,6.6465,-13.6965,0.485269959,32.67217225
26-Sep-01,1013.00,1018.00,1025.25,1004.50,216.02K,-0.52%,"1,085.33",1232.640362,938.0166384,-5.25,6.1715,-13.884,0.444504466,30.7721074
25-Sep-01,1018.25,1008.00,1021.00,997.00,248.20K,1.07%,"1,093.04",1240.559986,945.5220137,10.75,6.7215,-13.6215,0.493447858,33.04084943
24-Sep-01,1007.50,976.25,1012.25,973.25,237.78K,7.23%,"1,099.94",1245.628682,954.2533183,67.93,6.184,-14.5965,0.423663207,29.75866798
21-Sep-01,939.57,976.75,989.00,939.00,1.68K,-4.27%,"1,108.35",1250.964152,965.7428481,-41.93,3.3,-14.5965,0.226081595,18.43935965
20-Sep-01,981.50,1014.50,1018.50,980.25,5.46K,-3.16%,"1,119.65",1240.026755,999.2732449,-32,3.3,-13.4625,0.245125348,19.68680089
19-Sep-01,1013.50,1037.00,1045.00,980.75,11.30K,-2.12%,"1,129.81",1234.358873,1025.266127,-22,3.5,-11.8625,0.295047418,22.7827502
18-Sep-01,1035.50,1042.00,1047.50,1028.50,19.41K,-0.34%,"1,138.18",1229.463597,1046.886403,-3.5,3.5,-11.3375,0.308710033,23.58887953
17-Sep-01,1039.00,1035.75,1058.25,1018.50,230.92K,-5.18%,"1,146.01",1226.456085,1065.568915,-56.75,3.5,-11.175,0.313199105,23.85008518
10-Sep-01,1095.75,1084.00,1099.00,1067.50,243.10K,1.15%,"1,153.69",1219.011566,1088.363434,12.5,3.5625,-8.3375,0.427286357,29.93697479
7-Sep-01,1083.25,1106.75,1109.00,1081.75,231.56K,-1.84%,"1,158.46",1219.794271,1097.130729,-20.25,3.1125,-8.3375,0.373313343,27.18340611
6-Sep-01,1103.50,1133.50,1137.00,1103.00,205.50K,-2.65%,"1,163.69",1215.032278,1112.342722,-30,3.225,-7.325,0.440273038,30.56872038
5-Sep-01,1133.50,1131.00,1138.50,1115.00,242.28K,0.22%,"1,167.79",1211.411273,1124.163727,2.5,3.225,-6.9375,0.464864865,31.73431734
4-Sep-01,1131.00,1137.50,1158.50,1128.25,199.05K,-0.35%,"1,171.50",1215.473976,1127.526024,-4,3.3375,-6.9375,0.481081081,32.48175182
31-Aug-01,1135.00,1129.75,1144.25,1127.00,122.59K,0.51%,"1,175.10",1216.845911,1133.354089,5.75,3.3375,-7.5875,0.439868204,30.54919908
30-Aug-01,1129.25,1152.25,1156.25,1125.50,200.19K,-2.02%,"1,179.35",1221.213626,1137.486374,-23.25,3.05,-7.8875,0.386687797,27.88571429
29-Aug-01,1152.50,1163.00,1168.75,1148.25,165.14K,-0.95%,"1,184.19",1223.983981,1144.391019,-11,3.275,-6.725,0.486988848,32.75
28-Aug-01,1163.50,1180.50,1182.50,1162.75,154.47K,-1.44%,"1,187.64",1227.828974,1147.446026,-17,3.5875,-6.175,0.58097166,36.74775928
27-Aug-01,1180.50,1187.75,1192.00,1179.50,131.50K,-0.59%,"1,190.23",1230.536583,1149.913417,-7,3.8625,-5.325,0.725352113,42.04081633
24-Aug-01,1187.50,1164.75,1189.00,1164.75,159.59K,2.06%,"1,191.69",1232.630938,1150.744062,24,3.8625,-4.975,0.77638191,43.70579915
23-Aug-01,1163.50,1169.00,1172.75,1162.25,150.67K,-0.32%,"1,192.80",1234.467102,1151.132898,-3.75,2.875,-4.975,0.577889447,36.62420382
22-Aug-01,1167.25,1156.25,1172.00,1155.25,200.00K,0.95%,"1,194.90",1234.533319,1155.266681,11,3.575,-4.7875,0.746736292,42.75037369
21-Aug-01,1156.25,1176.25,1183.50,1155.75,143.29K,-1.66%,"1,196.11",1233.610386,1158.614614,-19.5,3.6875,-4.7875,0.770234987,43.51032448
20-Aug-01,1175.75,1164.75,1177.00,1161.00,133.86K,0.88%,"1,197.21",1230.882053,1163.542947,10.25,3.6875,-4.5,0.819444444,45.03816794
17-Aug-01,1165.50,1185.00,1185.00,1158.25,161.60K,-1.62%,"1,198.03",1230.267869,1165.782131,-19.25,3.175,-5.65,0.561946903,35.97733711
16-Aug-01,1184.75,1181.25,1186.00,1168.25,201.08K,0.34%,"1,200.50",1229.684982,1171.315018,4,3.175,-5.0875,0.624078624,38.42662632
15-Aug-01,1180.75,1192.50,1195.25,1179.50,147.57K,-0.96%,"1,202.41",1232.257395,1172.567605,-11.5,3.5125,-5.0875,0.69041769,40.84302326
14-Aug-01,1192.25,1193.00,1202.75,1187.25,135.54K,-0.02%,"1,203.99",1232.304537,1175.670463,-0.25,3.5125,-4.925,0.71319797,41.62962963
13-Aug-01,1192.50,1193.00,1197.75,1186.75,129.71K,0.10%,"1,205.40",1234.067972,1176.732028,1.25,4.0125,-4.9125,0.816793893,44.95798319
10-Aug-01,1191.25,1188.00,1197.50,1172.00,174.12K,0.29%,"1,206.30",1234.387083,1178.212917,3.5,3.95,-5.65,0.699115044,41.14583333
9-Aug-01,1187.75,1185.75,1189.25,1177.75,167.82K,0.19%,"1,208.00",1236.366029,1179.633971,2.25,4.325,-5.65,0.765486726,43.35839599
8-Aug-01,1185.50,1210.00,1211.50,1183.75,165.09K,-1.84%,"1,209.33",1236.141678,1182.508322,-22.25,5.6625,-5.65,1.002212389,50.05524862
7-Aug-01,1207.75,1203.75,1212.25,1198.25,118.34K,0.39%,"1,209.31",1236.17613,1182.44887,4.75,5.6625,-4.6,1.230978261,55.17661389
6-Aug-01,1203.00,1219.75,1221.00,1213.50,116.56K,-1.39%,"1,208.25",1236.9893,1179.5107,-17,5.425,-5.2875,1.026004728,50.64177363
3-Aug-01,1220.00,1226.25,1227.75,1209.00,140.72K,-0.49%,"1,208.11",1236.983572,1179.241428,-6,5.75,-4.4375,1.295774648,56.44171779
2-Aug-01,1226.00,1220.25,1234.25,1219.00,119.95K,0.37%,"1,206.80",1235.782118,1177.817882,4.5,5.75,-5.5625,1.033707865,50.82872928
1-Aug-01,1221.50,1214.00,1227.50,1210.75,138.25K,0.51%,"1,206.61",1235.116182,1178.108818,6.25,5.525,-6.725,0.821561338,45.10204082
31-Jul-01,1215.25,1210.25,1227.75,1209.00,131.95K,0.45%,"1,207.81",1240.646963,1174.978037,5.5,5.2125,-6.75,0.772222222,43.57366771
30-Jul-01,1209.75,1210.00,1214.50,1203.00,125.52K,0.00%,"1,209.35",1246.275743,1172.424257,0,5.65,-6.75,0.837037037,45.56451613
27-Jul-01,1209.75,1205.75,1214.25,1200.00,127.50K,0.35%,"1,210.45",1248.712459,1172.187541,4.25,5.8875,-6.75,0.872222222,46.58753709
26-Jul-01,1205.50,1192.50,1209.75,1186.00,149.25K,1.17%,"1,211.31",1250.279718,1172.345282,14,6.075,-6.75,0.9,47.36842105
25-Jul-01,1191.50,1179.00,1195.75,1176.00,172.11K,1.12%,"1,211.99",1250.998455,1172.976545,13.25,5.375,-6.825,0.787545788,44.05737705
24-Jul-01,1178.25,1193.75,1196.75,1168.50,173.72K,-1.15%,"1,213.44",1251.383402,1175.491598,-13.75,4.7125,-6.875,0.685454545,40.66882416
23-Jul-01,1192.00,1215.00,1223.50,1191.50,147.69K,-1.89%,"1,215.60",1249.852315,1181.347685,-23,4.7125,-6.8625,0.686703097,40.71274298
20-Jul-01,1215.00,1217.75,1221.25,1211.25,116.04K,-0.65%,"1,217.75",1251.152647,1184.347353,-8,4.7125,-6.1125,0.770961145,43.5334873
19-Jul-01,1223.00,1210.00,1231.50,1207.75,182.61K,0.89%,"1,219.15",1254.365278,1183.934722,10.75,5.4,-5.7125,0.945295405,48.59392576
18-Jul-01,1212.25,1219.25,1221.00,1202.50,170.04K,-0.68%,"1,219.46",1254.93164,1183.99336,-8.25,5.125,-5.7125,0.897155361,47.28950404
17-Jul-01,1220.50,1210.25,1222.50,1201.50,163.16K,0.83%,"1,220.05",1255.40519,1184.69481,10,5.3375,-5.3,1.007075472,50.17626322
16-Jul-01,1210.50,1224.50,1225.50,1205.75,133.61K,-1.20%,"1,220.01",1255.367272,1184.657728,-14.75,5.481,-5.3,1.034150943,50.83943976
13-Jul-01,1225.25,1214.50,1225.75,1209.50,127.11K,0.91%,"1,219.83",1255.427564,1184.235436,11,5.481,-4.9185,1.114364135,52.70445695
12-Jul-01,1214.25,1187.50,1217.50,1186.25,152.01K,2.45%,"1,219.27",1254.86009,1183.67791,29,4.931,-6.381,0.77276289,43.59087694
11-Jul-01,1185.25,1185.25,1193.25,1174.00,186.47K,-0.11%,"1,220.72",1257.781664,1183.656336,-1.25,3.481,-6.9435,0.501332181,33.39248885
10-Jul-01,1186.50,1202.50,1210.75,1186.00,164.77K,-1.15%,"1,224.18",1260.21693,1188.14607,-13.75,3.481,-6.956,0.500431282,33.35249593
9-Jul-01,1200.25,1194.50,1209.25,1189.00,139.08K,0.54%,"1,227.66",1261.743485,1193.569515,6.5,3.481,-6.7935,0.51240156,33.87999416
6-Jul-01,1193.75,1222.00,1223.50,1193.00,128.22K,-2.33%,"1,230.97",1266.679474,1195.258526,-28.5,3.156,-7.2935,0.43271406,30.20240203
5-Jul-01,1222.25,1245.25,1245.25,1221.50,70.42K,-1.87%,"1,235.11",1271.821104,1198.391896,-23.25,3.281,-5.8685,0.559086649,35.85988305
3-Jul-01,1245.50,1246.00,1247.25,1235.75,57.91K,-0.04%,"1,237.69",1277.736955,1197.651045,-0.5,3.281,-5.231,0.627222328,38.54558271
2-Jul-01,1246.00,1233.50,1248.25,1229.00,105.30K,1.16%,"1,239.64",1284.764073,1194.523927,14.25,4.0435,-5.206,0.776699962,43.71587653
29-Jun-01,1231.75,1227.75,1245.50,1227.75,134.63K,0.39%,"1,240.81",1287.776228,1193.836772,4.75,3.5435,-5.206,0.680656934,40.49945711
28-Jun-01,1227.00,1220.00,1244.75,1213.25,151.19K,0.66%,"1,242.47",1290.432287,1194.505713,8,3.681,-5.206,0.707068767,41.42005176
27-Jun-01,1219.00,1220.75,1227.50,1213.75,140.32K,-0.12%,"1,243.99",1291.825709,1196.162291,-1.5,3.656,-5.206,0.702266615,41.25479576
26-Jun-01,1220.50,1223.75,1229.50,1206.00,148.49K,-0.08%,"1,245.54",1291.953427,1199.134573,-1,3.656,-6.056,0.603698811,37.64415157
25-Jun-01,1221.50,1234.00,1240.00,1220.75,112.76K,-1.09%,"1,247.94",1293.862215,1202.025785,-13.5,3.656,-6.531,0.559791762,35.88887798
22-Jun-01,1235.00,1242.50,1244.25,1228.00,122.99K,-0.64%,"1,250.82",1296.965607,1204.672393,-8,3.656,-6.631,0.551349721,35.54000194
21-Jun-01,1243.00,1229.00,1249.25,1226.25,155.02K,1.12%,"1,253.79",1303.203025,1204.384975,13.75,3.856,-6.231,0.618841277,38.22742143
20-Jun-01,1229.25,1223.50,1234.75,1216.50,180.88K,0.43%,"1,256.17",1307.905078,1204.432922,5.25,3.1685,-7.3435,0.431470007,30.14174277
19-Jun-01,1224.00,1220.00,1235.50,1215.50,164.92K,0.35%,"1,260.34",1316.242626,1204.445374,4.25,2.906,-7.431,0.39106446,28.1126052
18-Jun-01,1219.75,1226.00,1230.50,1215.75,129.88K,1.07%,"1,264.87",1322.987918,1206.750082,12.87,3.6435,-7.431,0.49031086,32.89990519
15-Jun-01,1206.88,1213.50,1219.50,1204.25,1.84K,-0.59%,"1,268.66",1324.211541,1213.101459,-7.12,3.2,-7.431,0.430628448,30.10064905
14-Jun-01,1214.00,1242.00,1252.50,1212.50,2.38K,-2.35%,"1,272.89",1321.026956,1224.748044,-29.25,3.35,-7.075,0.473498233,32.13429257
13-Jun-01,1243.25,1253.00,1260.00,1241.50,2.00K,-0.90%,"1,276.61",1316.36485,1236.86015,-11.25,4.9,-5.6125,0.873051225,46.61117717
12-Jun-01,1254.50,1255.75,1261.75,1235.50,3.89K,-0.12%,"1,277.33",1315.017,1239.633,-1.5,5.175,-5.05,1.024752475,50.61124694
11-Jun-01,1256.00,1264.25,1267.00,1249.00,4.02K,-0.83%,"1,277.20",1315.225822,1239.174178,-10.5,5.175,-5.45,0.949541284,48.70588235
8-Jun-01,1266.50,1277.25,1285.25,1256.50,5.27K,-0.78%,"1,277.48",1314.930553,1240.019447,-10,5.175,-4.925,1.050761421,51.23762376
7-Jun-01,1276.50,1271.75,1279.00,1265.75,15.35K,0.20%,"1,277.23",1315.053874,1239.396126,2.5,5.3625,-4.425,1.211864407,54.78927203
6-Jun-01,1274.00,1284.75,1286.25,1269.50,154.19K,-0.82%,"1,276.29",1315.108369,1237.466631,-10.5,5.2375,-4.7125,1.111405836,52.63819095
5-Jun-01,1284.50,1269.25,1288.50,1267.25,118.50K,1.20%,"1,275.76",1314.995433,1236.529567,15.25,5.2375,-4.1875,1.250746269,55.57029178
4-Jun-01,1269.25,1264.50,1270.00,1257.00,103.84K,0.34%,"1,274.71",1314.084636,1235.340364,4.25,4.475,-4.675,0.957219251,48.90710383
1-Jun-01,1265.00,1255.75,1267.25,1247.25,132.43K,0.60%,"1,274.91",1314.208367,1235.616633,7.5,5.2125,-4.675,1.114973262,52.71807838
31-May-01,1257.50,1251.00,1264.25,1249.25,126.95K,0.60%,"1,274.38",1314.526522,1234.223478,7.5,4.8375,-5.5125,0.87755102,46.73913043
30-May-01,1250.00,1267.25,1268.25,1246.75,148.29K,-1.46%,"1,275.05",1314.453981,1235.646019,-18.5,4.4625,-5.5875,0.798657718,44.40298507
29-May-01,1268.50,1280.25,1283.50,1266.50,114.64K,-0.82%,"1,276.18",1313.812852,1238.537148,-10.5,5.375,-4.6625,1.152815013,53.54919054
